path,sha256,ground_truth,correctness,has_exact_copy_in_gt_folders,v10_float_prediction,v10_int8_prediction,v10_int8_confidence,v9_firmware_prediction,v9_firmware_confidence,v9_v10_top1_agree,received_at,inference_us_v9_firmware,metadata_model_version,training_exposure,v10_int8_paper,v10_int8_plastic,v10_int8_organic,mean_luma,std_luma,mean_saturation,laplacian_variance,edge_fraction,dark_fraction,bright_fraction,nearest_train_path,nearest_train_label,nearest_train_cosine_distance,nearest_predicted_class_train_path,nearest_predicted_class_cosine_distance,embedding_ood_for_predicted_class
data/images/5e349e49-7a01-4c6d-b027-0d815dfe4bae.jpg,1f324689ae093c8c71e317b8515ceaad24b2bcd009bddf4aaaa3363cef79c959,UNKNOWN,NOT_EVALUATED,False,paper,plastic,0.37109375,paper,0.503906,False,2026-08-08T08:52:23.976936Z,383091,tinycnn-v9-balanced-esp-contract,unseen,0.2890625,0.37109375,0.33984375,130.276611328125,33.95820567871549,22.152018229166668,220.5143585205078,0.020833333333333332,0.0048828125,0.000244140625,train/paper/augv9_paper_train_original_008.jpg,paper,0.17359817028045654,train/plastic/augv9_plastic_train_original_014.jpg,0.23094379901885986,True
data/images/075b4c96-0e45-4fc1-85e8-b45f01322bc8.jpg,1d6d15871c0517611eaf33169b09936d6ce3dbb7e9bf2ab753cd1a011f8ff16c,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.3984375,paper,0.425781,True,2026-08-08T08:24:52.613088Z,382598,tinycnn-v9-balanced-esp-contract,unseen,0.3984375,0.3984375,0.203125,124.086669921875,42.8321870570517,23.094970703125,286.8465270996094,0.030924479166666668,0.024820963541666668,8.138020833333333e-05,train/paper/augv9_paper_train_original_065.jpg,paper,0.1526050567626953,train/paper/augv9_paper_train_original_065.jpg,0.1526050567626953,True
data/images/050434f4-7860-4fb8-b212-d0a83ad02480.jpg,cc1f5271993f93e493121ef3bd1e42f1a0284f1fb0c5a520611a55fda26fb7b8,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.41796875,plastic,0.683594,True,2026-08-11T13:53:09.125687Z,383199,tinycnn-v9-balanced-esp-contract,unseen,0.25390625,0.41796875,0.328125,131.934814453125,42.00851769328676,21.933186848958332,141.95932006835938,0.020589192708333332,0.024739583333333332,0.0,train/plastic/augv9_plastic_train_original_014.jpg,plastic,0.17773538827896118,train/plastic/augv9_plastic_train_original_014.jpg,0.17773538827896118,True
data/images/335220d7-7950-4df8-b545-a307c2001f63.jpg,b69453fadfa922dfae568857a2e54ba1ebca99b606b165e03eae69a65a6e1c32,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.46484375,organic,0.535156,True,2026-08-08T08:53:31.852739Z,383145,tinycnn-v9-balanced-esp-contract,unseen,0.203125,0.33203125,0.46484375,142.271240234375,38.77375884149998,20.19873046875,259.7965393066406,0.019612630208333332,0.008382161458333334,0.0025227864583333335,train/organic/organic_train_original_006.jpg,organic,0.1847907304763794,train/organic/organic_train_original_006.jpg,0.1847907304763794,True
data/images/3ca0fe5d-41ee-40d3-8ac4-8ed10aba5178.jpg,7788a372cea84735849fba7f19046d93497e31fd7242ebee288adaa91e992240,UNKNOWN,NOT_EVALUATED,False,plastic,paper,0.4765625,plastic,0.472656,False,2026-08-11T14:03:12.539038Z,382206,tinycnn-v9-balanced-esp-contract,unseen,0.4765625,0.4765625,0.05078125,129.71565755208334,35.203896540922564,22.15966796875,273.9867858886719,0.031494140625,0.015869140625,0.0017903645833333333,train/paper/augv9_paper_train_original_020.jpg,paper,0.10318899154663086,train/paper/augv9_paper_train_original_020.jpg,0.10318899154663086,True
data/images/bf41de0f-b3fc-4fde-95fe-ab1c416d2b9c.jpg,28e3a33d4c827c11963674c8543cf20ef46b0f27b6df25f3daf3007ab2480590,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.4921875,paper,0.699219,True,2026-08-08T08:24:38.191424Z,382281,tinycnn-v9-balanced-esp-contract,unseen,0.4921875,0.4921875,0.01171875,129.1416015625,31.40109256637547,17.653157552083332,457.0544738769531,0.033854166666666664,0.008707682291666666,0.0030110677083333335,train/paper/augv9_paper_train_original_020.jpg,paper,0.08504736423492432,train/paper/augv9_paper_train_original_020.jpg,0.08504736423492432,True
data/images/a396b78c-dc8e-4ed1-a2af-1579291d8444.jpg,c0547757e7bc66272504c2ed44174bc7b38d1bbcdb92e22edc8b895f1e4b487c,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.5,plastic,0.484375,False,2026-08-11T14:02:23.993037Z,383296,tinycnn-v9-balanced-esp-contract,unseen,0.5,0.328125,0.16796875,125.12532552083333,40.97413576057862,23.364501953125,147.83914184570312,0.017415364583333332,0.035237630208333336,0.0,train/paper/augv9_paper_train_original_044.jpg,paper,0.11212581396102905,train/paper/augv9_paper_train_original_044.jpg,0.11212581396102905,True
data/images/cef20bda-780e-4761-a590-2c1228924cf2.jpg,a7f01a421c5343855b7f1eb7fd77e24abfd762cb4e4ea9842da7ad24ce73bc2d,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.515625,paper,0.6875,True,2026-08-11T13:48:57.211702Z,392545,tinycnn-v9-balanced-esp-contract,unseen,0.515625,0.47265625,0.01171875,132.033203125,50.2997609819784,26.287109375,176.8437042236328,0.054280598958333336,0.032796223958333336,0.06315104166666667,train/paper/augv9_paper_train_original_076.jpg,paper,0.08110308647155762,train/paper/augv9_paper_train_original_076.jpg,0.08110308647155762,True
data/images/20e643a9-367f-496d-8c05-098954b6ceb0.jpg,5e009329e3a00404201f652ca7f46e42f7cda1971eea841de17120149c5ce0d0,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.51953125,plastic,0.474708,False,2026-08-11T14:27:11.519310Z,382091,tinycnn-v9-balanced-esp-contract,unseen,0.51953125,0.4375,0.04296875,129.20930989583334,39.57714280157496,21.608235677083332,129.6887664794922,0.018147786458333332,0.018636067708333332,0.0,train/paper/augv9_paper_train_original_076.jpg,paper,0.07982027530670166,train/paper/augv9_paper_train_original_076.jpg,0.07982027530670166,True
data/images/a994977d-08fa-456c-8c1d-dd0e232c1235.jpg,f95c7ccc8c899c19482779d520487eabff505b2dee57eea825d1cf91c508f1db,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.51953125,paper,0.714844,True,2026-08-11T12:54:30.328768Z,382044,tinycnn-v9-balanced-esp-contract,unseen,0.51953125,0.4765625,0.00390625,128.17464192708334,44.83936645461743,27.245035807291668,209.76036071777344,0.07332356770833333,0.021158854166666668,0.027750651041666668,train/paper/augv9_paper_train_original_076.jpg,paper,0.07408404350280762,train/paper/augv9_paper_train_original_076.jpg,0.07408404350280762,True
