path,sha256,ground_truth,correctness,has_exact_copy_in_gt_folders,v10_float_prediction,v10_int8_prediction,v10_int8_confidence,v9_firmware_prediction,v9_firmware_confidence,v9_v10_top1_agree,received_at,inference_us_v9_firmware,metadata_model_version,training_exposure,v10_int8_paper,v10_int8_plastic,v10_int8_organic,mean_luma,std_luma,mean_saturation,laplacian_variance,edge_fraction,dark_fraction,bright_fraction,nearest_train_path,nearest_train_label,nearest_train_cosine_distance,nearest_predicted_class_train_path,nearest_predicted_class_cosine_distance,embedding_ood_for_predicted_class
data/images/c20f0c47-a206-428d-961b-134da2209a40.jpg,7d850183212c7992e265de4fa767a7fc409ce9b5aaca80972e60f09da5166d53,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.40625,organic,0.992188,True,2026-08-11T13:13:51.149824Z,383148,tinycnn-v9-balanced-esp-contract,unseen,0.30859375,0.28515625,0.40625,97.7255859375,53.05447576543584,45.610188802083336,165.32034301757812,0.017415364583333332,0.20694986979166666,0.0013834635416666667,train/organic/organic_train_original_009.jpg,organic,0.18572068214416504,train/organic/organic_train_original_009.jpg,0.18572068214416504,True
data/images/ef79d1dc-5abc-4f95-985c-83ad2f478fef.jpg,880b2031a953d883623b9ab6b152e3290c33acee9b8109106f907e4048a4c779,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.4453125,paper,0.773438,False,2026-08-08T08:57:14.580851Z,383053,tinycnn-v9-balanced-esp-contract,unseen,0.33984375,0.4453125,0.21875,133.15576171875,30.543993459664954,17.809163411458332,184.5103759765625,0.018147786458333332,0.0021158854166666665,0.0003255208333333333,train/plastic/plastic_train_original_011.jpg,plastic,0.17168664932250977,train/plastic/plastic_train_original_011.jpg,0.17168664932250977,True
data/images/a2689a4d-962d-42b5-9670-55d0ba320460.jpg,63e1cf2257d0b80a0e9d906a64706629dd6b6e1322257d9d853cbede36243a38,UNKNOWN,NOT_EVALUATED,False,plastic,paper,0.49609375,plastic,0.683594,False,2026-08-11T14:25:48.139631Z,383166,tinycnn-v9-balanced-esp-contract,unseen,0.49609375,0.453125,0.0546875,127.068115234375,39.96464500717129,25.812093098958332,148.0513458251953,0.020182291666666668,0.017578125,0.0,train/paper/augv9_paper_train_original_070.jpg,paper,0.12975621223449707,train/paper/augv9_paper_train_original_070.jpg,0.12975621223449707,True
data/images/b5ae2be5-a612-46c6-8863-e476ab2ed08f.jpg,ff899db228c163cda5398748b8f98e1a43818b375e66feef164206d0fb8e3970,UNKNOWN,NOT_EVALUATED,False,plastic,paper,0.49609375,plastic,0.770428,False,2026-08-11T14:18:14.979099Z,382454,tinycnn-v9-balanced-esp-contract,unseen,0.49609375,0.49609375,0.00390625,132.10896809895834,34.392761854941234,24.599609375,148.03787231445312,0.039632161458333336,0.0087890625,0.00634765625,train/paper/augv9_paper_train_original_064.jpg,paper,0.06663918495178223,train/paper/augv9_paper_train_original_064.jpg,0.06663918495178223,True
data/images/4c666949-5100-4daa-b2a9-1dc741c1a1ca.jpg,194d91233127cd21bce8ee72e93b7634cb679f1f42ceebb3d1f32070cbb452e0,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.5078125,paper,0.832031,False,2026-08-11T12:44:20.667619Z,383116,tinycnn-v9-balanced-esp-contract,unseen,0.06640625,0.42578125,0.5078125,134.17317708333334,31.12165764868534,39.620279947916664,206.9881134033203,0.03857421875,0.0,0.021321614583333332,train/organic/organic_train_original_008.jpg,organic,0.14043599367141724,train/organic/organic_train_original_008.jpg,0.14043599367141724,True
data/images/20e643a9-367f-496d-8c05-098954b6ceb0.jpg,5e009329e3a00404201f652ca7f46e42f7cda1971eea841de17120149c5ce0d0,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.52734375,plastic,0.474708,True,2026-08-11T14:27:11.519310Z,382091,tinycnn-v9-balanced-esp-contract,unseen,0.44140625,0.52734375,0.03125,129.20930989583334,39.57714280157496,21.608235677083332,129.6887664794922,0.018147786458333332,0.018636067708333332,0.0,train/plastic/augv9_plastic_train_original_005.jpg,plastic,0.11907768249511719,train/plastic/augv9_plastic_train_original_005.jpg,0.11907768249511719,True
data/images/1f6f04d8-d139-4a20-be44-b7c0857f8013.jpg,47d6f77b832e8e76e8e9f5da14f5d0a74f173a01c1db30b419ef656120b006e3,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.5390625,plastic,0.871094,True,2026-08-11T12:50:36.852211Z,383857,tinycnn-v9-balanced-esp-contract,unseen,0.453125,0.5390625,0.0078125,132.8837890625,46.05048998469512,27.71337890625,223.2921142578125,0.039632161458333336,0.02880859375,0.052815755208333336,train/paper/augv9_paper_train_original_064.jpg,paper,0.07899445295333862,train/plastic/plastic_train_original_009.jpg,0.12040388584136963,True
data/images/198617d1-c835-4496-b99b-ec2f68ad41e2.jpg,91398fe8d23c1cacfad68a69c6d984299317dc72e4247fafd56b9e2aeaaf52a3,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.54296875,organic,0.828794,True,2026-08-08T08:19:41.456923Z,383721,tinycnn-v9-balanced-esp-contract,unseen,0.2890625,0.16796875,0.54296875,134.05973307291666,55.899064538997436,21.876708984375,261.08251953125,0.031656901041666664,0.14363606770833334,0.0029296875,train/organic/augv9_organic_train_original_014.jpg,organic,0.14569807052612305,train/organic/augv9_organic_train_original_014.jpg,0.14569807052612305,True
data/images/955d12ce-9ceb-4d28-8824-4d22efeeb5c6.jpg,2e9f5300338ca1898182800e30cdce9398c7a9239a2abf7de8ac3b2e24b1d4fd,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.57421875,organic,0.824219,True,2026-08-08T08:47:37.855120Z,382235,tinycnn-v9-balanced-esp-contract,unseen,0.0546875,0.3671875,0.57421875,133.04630533854166,36.78815542948796,24.605061848958332,436.6413269042969,0.032958984375,0.00390625,0.021809895833333332,train/organic/organic_train_original_009.jpg,organic,0.12072288990020752,train/organic/organic_train_original_009.jpg,0.12072288990020752,True
data/images/fd19dcec-4d51-4732-8c57-0a45d5ec2905.jpg,2c5d1ee00bbb35d4fe1f0cad7c3190700852433368f18240ef5aa44bf2f6a25e,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.5859375,plastic,0.582031,True,2026-08-11T12:51:31.248102Z,382371,tinycnn-v9-balanced-esp-contract,unseen,0.41015625,0.5859375,0.00390625,160.11979166666666,47.01933305786672,24.502115885416668,88.00384521484375,0.011149088541666666,0.0,0.24674479166666666,train/paper/augv9_paper_train_original_064.jpg,paper,0.08629405498504639,train/plastic/augv9_plastic_train_original_005.jpg,0.09951508045196533,True
data/images/335220d7-7950-4df8-b545-a307c2001f63.jpg,b69453fadfa922dfae568857a2e54ba1ebca99b606b165e03eae69a65a6e1c32,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.6015625,organic,0.535156,False,2026-08-08T08:53:31.852739Z,383145,tinycnn-v9-balanced-esp-contract,unseen,0.2265625,0.6015625,0.171875,142.271240234375,38.77375884149998,20.19873046875,259.7965393066406,0.019612630208333332,0.008382161458333334,0.0025227864583333335,train/plastic/plastic_train_original_011.jpg,plastic,0.142753005027771,train/plastic/plastic_train_original_011.jpg,0.142753005027771,True
data/images/00a74173-4193-4dc4-8c08-6894ce5b8582.jpg,11c8a5426ebac8ca50367e98f11db8eb4a516af920d82b56fbca6bd730ca9dab,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.6171875,paper,0.667969,False,2026-08-08T08:46:46.813876Z,383218,tinycnn-v9-balanced-esp-contract,unseen,0.359375,0.6171875,0.0234375,131.28238932291666,34.04257601196947,17.593587239583332,129.32643127441406,0.021158854166666668,0.012613932291666666,0.0003255208333333333,train/plastic/augv9_plastic_train_original_005.jpg,plastic,0.1160210371017456,train/plastic/augv9_plastic_train_original_005.jpg,0.1160210371017456,True
data/images/30593946-2cd4-412e-8395-c59d4ff2f6f6.jpg,9a1d877300716ead9f97a97745697c4a90b5f88f9b3222bde08c52df77c47e8f,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.62109375,organic,0.785156,True,2026-08-11T12:41:14.423707Z,383096,tinycnn-v9-balanced-esp-contract,unseen,0.046875,0.33203125,0.62109375,129.13484700520834,34.67887650703804,42.444498697916664,311.9905090332031,0.045166015625,0.0,0.021077473958333332,train/organic/organic_train_original_009.jpg,organic,0.12319862842559814,train/organic/organic_train_original_009.jpg,0.12319862842559814,True
data/images/9aacf7c8-789a-4f9e-ae6c-d60aaccc9f60.jpg,dda76e7c996631e1381d7d936d436a9b375bba2972ab651b97f08ad54c2b35dd,UNKNOWN,NOT_EVALUATED,True,plastic,plastic,0.62109375,paper,0.474708,False,2026-08-11T14:16:42.974933Z,382451,tinycnn-v9-balanced-esp-contract,heldout_validation,0.36328125,0.62109375,0.015625,134.58577473958334,35.69331397090076,23.589518229166668,269.0741882324219,0.10050455729166667,0.010904947916666666,0.013997395833333334,train/paper/augv9_paper_train_original_070.jpg,paper,0.10291993618011475,train/plastic/plastic_train_original_009.jpg,0.12082159519195557,True
data/images/050434f4-7860-4fb8-b212-d0a83ad02480.jpg,cc1f5271993f93e493121ef3bd1e42f1a0284f1fb0c5a520611a55fda26fb7b8,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.62890625,plastic,0.683594,False,2026-08-11T13:53:09.125687Z,383199,tinycnn-v9-balanced-esp-contract,unseen,0.62890625,0.30859375,0.0625,131.934814453125,42.00851769328676,21.933186848958332,141.95932006835938,0.020589192708333332,0.024739583333333332,0.0,train/paper/augv9_paper_train_original_019.jpg,paper,0.1274120807647705,train/paper/augv9_paper_train_original_019.jpg,0.1274120807647705,True
